global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
8416.346787014549	n/a	n/a	70834893.23929012	14037.75562256762	n/a	n/a	197058582.91892883	9064.637923336868	n/a	n/a	82167660.68119693	9519.38291599081	8667.228301319708	n/a	n/a	n/a	n/a	-0.0294539439	0.136595113	-0.0517901622	0.0063186297	-0.0862381013	-0.0571903151	0.0742401755	-0.0532026736	0.1967468418	0.1209835892	-0.0847344606	0.2965861227	-0.1453944076	0.2589061953	-0.0476045095	0.2574264853	-0.0419641605	0.3192791546	-0.0004433273	0.0470527478	0.0483244892	-0.1388955504	0.1415559807	-0.0774565901	0.2136854898	-0.0137677623	0.0093582144	-0.1273261649	-0.0368851531	0.0804495637	-0.0025974661	0.0113146708	-0.0037783171	0.161561591	-0.1238322688	0.1414742714	-0.1165925785	0.1002981185	-0.0876596525	0.1551890084	-0.1456375812	-0.0115483152	0.0606449759	-0.1286624899	-0.0507273481	0.0476247659	0.0130332075	0.2128434285	-0.0067920282	-0.0165778713	-0.0112917247	-0.0207921616	0.0536468594	0.00015827	0.0248400376	0.0660658872	-0.0555516984	-0.158117331	-0.080982435	0.1672081044	0.0174887363	0.1443066252	-0.2408832887	-0.1342205174	0.0841944996	-0.0852987551	0.0713234944	0.0025896724	-0.181538814	0.1094201539	-0.0466955099	0.0835821794	-0.2280394278	0.0378726692	-0.1253227742	0.0301140505	-0.0102006606	0.0156753434	-0.0581268685	-0.2094326541	0.0445345597	-0.1530277575	0.1302759516	-0.2251153099	0.3388275745	-0.0266979443	0.002104454	-0.0790634469	0.1917692406	-0.1837997918	0.1731307295	-0.1143786382	-0.1186735456	0.0628322501	0.0585192737	0.0920305883	-0.1006425403	-0.049381305	0.0904822182	0.0643761118	0.0874888083	0.0225961827	-0.1086388124	-0.047754068	0.1164713525	0.1166690997	0.0323826193	0.029748327	-0.1309884341	-0.298177087	0.0839342931	-0.1750754792	0.0630686046	-0.040047329	0.0694168751	-0.1014272853	0.0196393929	-0.0173903027	0.1515718428	-0.0508782615	0.1573205526	-0.0261904991	0.1937954429	-0.1485841395	0.0053903566	0.1690981826	-0.0700680424	0.027673181	-0.2430456356	0.0604912522	-0.0076139519	0.025268104	-0.1572099504	0.1307323072	0.1306969605	-5.64019e-05	n/a	3.18117432361e-09	n/a	-0.0575082	n/a	0.00330719306724	n/a	-0.0644035	n/a	n/a	0.00414781081225	-0.00285539	n/a	8.153252052100001e-06	n/a	2.84222e-05	n/a	n/a	8.0782145284e-10	0.00097443	n/a	n/a	9.495138249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8396.213346355844	-20.133440658704785	405.355432757587	70496398.557524	13906.437137737732	-131.3184848298879	17244.544458017495	193388993.8658512	9066.26175129244	1.6238279555727786	2.6368172292996697	82197102.14294827	9511.50783514594	8665.262852566058	1.312361	24.343098	0.1012711081	0.0576756	-0.0220133628	-0.0647510599	-0.0465784552	-0.0747499444	-0.0446263513	0.0651965172	0.0814019542	-0.0485492828	0.1442382516	0.0372364238	0.1089126075	0.2199817326	-0.0212257198	-0.0040975935	-0.0705976556	0.0027566732	-0.0456902294	0.0799055278	0.0742451771	0.0903001039	-0.1123871145	-0.1170089053	0.196887496	-0.0287655627	0.0662487344	0.1863861365	0.0749941221	-0.091978672	-0.1067490728	0.1035994933	-0.0538004156	0.08139951	-0.0563313783	0.1232839492	-0.1388220227	0.1099676993	0.0350934862	0.0129877963	-0.0018947506	-0.0313458226	0.0932509329	-0.0192690534	0.0809991476	-0.0474945562	0.1257984485	-0.015462213	-0.0073995139	-0.1499970579	0.1673592723	-0.1123002988	-0.1555012662	-0.1054640639	-0.0451206135	0.0544599868	0.0455838726	0.2115919087	-0.0052097723	-0.023989636	-0.1539371201	-0.0331847579	-0.0299102232	0.0294931682	0.0405734697	-0.0344797009	0.0902447955	0.0150450439	0.0934671052	-0.1385451467	-0.1261420049	0.1345629816	-0.0442726222	0.1789050697	-0.0864580462	-0.019687671	-0.0840144772	0.2037489596	0.0635076234	-0.0314502008	-0.0138385392	0.0267250425	-0.0540502041	-0.0952498969	0.1325065376	-0.1050736758	0.0197451564	-0.0620271514	0.0357481956	-0.0678734104	-0.177725586	-0.1443292242	0.0280895856	-0.0346464622	0.108666738	-0.0249629389	0.135491449	-0.0516571553	0.1089865177	0.0774178289	0.2423946491	0.0534667346	-0.1306421743	-0.0734238074	-0.0724089471	0.1780357328	0.0066590495	-0.023294766	0.0132223786	-0.0457914788	0.065828999	-0.2780344252	0.1479404129	-0.1615127038	0.0177416844	0.0239655055	0.0063404517	0.0580746262	0.1039687278	0.1366986555	-0.0338229789	-0.1489248311	0.1316801915	0.0237209356	-0.019470876	-0.1560857173	0.0887733756	0.021931518	-0.1972005558	-0.2479025245	0.0584680141	0.1035691008	-0.1569119975	-0.0410728715	0.2653461925	0.1306380564	0.1303201273	-0.0073774	-0.0073209981	5.442603076e-05	5.359701318020361e-05	-0.00877514	0.04873306	7.700308201960001e-05	0.0023749111369636	-0.0527861	0.0116174	0.00013496398276	0.00278637235321	-0.00242261	0.00043278	5.8690392121e-06	1.872985284000002e-07	8.62952e-05	5.7873e-05	3.349284129e-09	7.44686154304e-09	0.00115577	0.00018134	3.28841956e-08	1.3358042929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8383.542130960606	-12.671215395237596	160.55969959250626	70283778.6615915	13879.84283537521	-26.594302362522285	707.2569181492584	192650037.1347165	9074.637007230993	8.375255938552073	70.14491203625175	82349036.81300627	9517.732749428616	8594.635803888967	1.2769	23.685328	0.0241903799999999	0.0151544	-0.0343171701	0.0482831597	-0.0042431675	0.0465975055	-0.2352756113	-0.0306360616	-0.0463708527	-0.0284739722	0.2300018977	-0.0458480207	0.0620542248	0.0088786737	-0.0411779363	-0.0741834845	0.1122132108	-0.0266407283	-0.1728878298	-0.0527438743	0.1940354363	-0.0533981591	-0.0641360597	-0.1367548872	0.2170915391	0.0235099138	0.0007652499	0.0761209277	0.19698897	-0.0452225387	0.0559951986	0.0863897704	0.0029897808	0.0003119562	-0.0963446037	-0.2105438636	-0.0444931136	-0.0307605556	-0.1401972814	-0.0918686187	0.0363901006	-0.1116180815	0.0468829256	-0.0330003783	-0.0169290487	-0.0468464579	0.0912590043	0.0478425687	0.1842955264	-0.0106375439	0.1130449564	-0.0130432663	-0.1141879557	0.0900499044	0.0980804819	-0.1378427291	-0.0371069159	0.0900314571	0.0854592597	0.1462622514	0.0725428281	-0.0026432385	-0.0776737603	-0.0294141488	0.0403929026	0.1198714199	-0.037253414	-0.1489738165	0.1183987719	-0.1891299569	-0.0056903066	0.0980181485	-0.068507365	0.0579882461	-0.0709641192	0.1031774653	-0.0018935945	0.1435052079	0.1249838789	0.0340958254	-0.0041138174	0.2135054294	0.0753941651	0.0980676951	-0.1427578283	-0.0631637712	-0.0082685369	-0.0906720603	-0.0814375655	0.0836730093	-0.141308387	-0.0741889331	0.0024094426	0.1185043707	-0.1520707078	-0.0662846176	0.1209947314	-0.0948800623	-0.0350098811	0.0125342661	0.0271599145	0.0201130211	-0.114937803	0.1766273187	0.136148897	-0.082839806	0.0022754645	0.0900866271	0.0338670254	-0.1014823469	-0.0204659787	-0.2670010889	0.0874452498	-0.0263999965	0.0881818988	0.1143300136	-0.0288222857	-0.0095833068	-0.0394361587	0.0623561629	0.0907916063	-0.0864848226	-0.1075005042	0.1128826982	-0.089919169	-0.0545300273	-0.0383993	0.1162916512	-0.0621339287	0.0820411148	0.0918071185	-0.0042296968	-0.2016301784	-0.0621158018	0.0826749348	0.1304496228	0.1295675475	-0.00151308	0.00586432	2.2894110864e-06	3.4390249062400005e-05	-0.0216358	-0.01286066	0.00046810784164	0.0001653965756355	-0.0582515	-0.0054653999999999	2.987059715999995e-05	0.00339323725225	-0.00242261	0.0	5.8690392121e-06	0.0	8.62952e-05	0.0	0.0	7.44686154304e-09	0.00115577	0.0	0.0	1.3358042929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8379.602304246657	-3.9398267139495142	15.522234535950233	70217734.77733588	13866.657281054146	-13.185554321064046	173.85884275373076	192284184.150212	9064.640191069791	-9.996816161201425	99.93633336085796	82167701.79355778	9511.872281886186	8633.693195709815	1.343231	24.91571	0.04325261	0.0300631	-0.0283246715	-0.0317248766	-0.0265640399	-0.0362502882	0.1307766949	-0.1105741539	0.0613614466	-0.0255310772	0.0431249876	-0.2125929998	0.2695070969	0.088949992	-0.0421820127	-0.1507238904	-0.0312018934	0.0815861689	-0.0781191208	-0.0061678069	0.1459142092	0.0368354581	-0.0118808307	-0.1113568654	0.0766941018	-0.1012245175	-0.0769006558	0.1473717993	0.1424928605	-0.2185240542	-0.0198001403	-0.0315143218	0.1200431529	-0.0157376218	-0.0797581499	-0.1349195552	0.0531491009	-0.2081221812	-0.1256221089	0.0028079116	-0.0333034586	-0.0553839652	0.0943233289	0.2369585744	-0.0759531149	-0.034887247	-0.1529394606	-0.1342316491	-0.0244726125	0.1833618838	-0.0595628809	0.1998109673	0.0035789419	-0.0055780723	0.0388164958	-0.1045938063	-0.0521743349	-0.0697210739	-0.1088514889	-0.0203072269	-0.0756340029	-0.0545720493	0.0255442054	-0.0920994847	-0.1621795828	0.0011844346	0.0227282865	-0.1042561999	0.1557532717	-0.0897058484	-0.0735413089	-0.1096111046	-0.1191724959	0.1043912016	0.0930092796	-0.0279684959	-0.0658996615	0.1996412788	0.0705218137	-0.0412609132	0.1050414206	-0.0038660638	0.0410760134	-0.0047018427	-0.1710121244	-0.1450656437	-0.2313951576	-0.0337929415	-0.0028646036	0.0443506551	0.0782037873	0.1796298736	0.2024242571	-0.1225317365	-0.1665242277	-0.0542762141	-0.0821040504	0.0219991669	-0.142514131	-0.0034110925	-0.1144355069	-0.1060639029	-0.1043993069	0.150492457	-0.0001023802	-0.0767212771	0.0189846775	0.0523901103	0.0659509354	0.0991754035	-0.0443860842	-0.2589886597	0.0611860943	0.0688420846	0.1513331681	-0.0385482904	-0.0096563297	0.0114903248	0.014376409	0.0580186796	-0.1800183215	-0.042121847	-0.0125554637	-0.0215443105	0.089621623	-0.1197530098	-0.0366068337	-0.0186316878	0.0416454326	-0.13660437	0.2303717485	-0.0549271609	0.1576148786	-0.2079794908	0.0595403041	0.1301671423	0.1284413908	-0.00354919	-0.00203611	1.2596749656099998e-05	4.1457439321e-06	-0.0487256	-0.0270898	0.00237418409536	0.00073385726404	-0.0468763	0.0113751999999999	0.0001293951750399	0.00219738750169	-0.00247764	-5.503000000000018e-05	6.1386999696e-06	3.02830090000002e-09	8.62952e-05	0.0	0.0	7.44686154304e-09	0.00115577	0.0	0.0	1.3358042929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8381.705049252958	2.10274500630112	4.421536561524298	70252979.53267252	13853.42115916254	-13.236121891604853	175.19492272942122	191917277.8131324	9061.154692880353	-3.4854981894386583	12.148697628580166	82104524.36830764	9505.09509751582	8624.033990610564	1.347729	24.99914	0.03945045	0.0240785	-0.0352242458	0.0053034403	0.0146065282	-0.1553509965	-0.1498974507	0.0134754025	-0.0692464213	-0.084243332	0.1244201941	-0.299466574	0.0147752608	0.1318787639	0.0953190438	0.039170521	0.1380230029	0.0423591905	0.0308701599	0.1777681869	0.0244490963	0.0611363402	-0.0405861875	-0.2401515133	0.0248926228	-0.0872227371	0.1243237849	0.1766299277	0.0489693345	-0.0593940091	0.0095678802	-0.0030443214	-0.0243245721	0.0594000817	0.1773658618	-0.0444176866	0.2591559067	-0.0870373966	-0.062740506	-0.0921819922	0.0478417733	-0.0341324723	-0.1459468241	0.0188822144	0.0546823014	0.1527517052	-0.1247137849	0.0749908088	-0.0783827674	-0.1280870551	-0.1455746781	-0.1154182249	0.1771137752	-0.1711937971	0.0620022867	-0.0166556201	0.0455583174	-0.1154561684	0.093576919	0.0343276426	-0.0472307066	-0.0171590137	-0.089609413	-0.0227920535	0.0646217219	-0.0253558719	0.1356111429	-0.0834737151	0.0200029824	-0.0600496149	-0.2162043716	-0.1228805935	0.0466586812	0.1769167606	-0.0592310673	0.1925991546	0.0125030144	0.0780562933	0.0510698987	-0.0900365086	0.0073039386	-0.059420556	0.0079959405	0.3180096717	-0.1298595534	-0.0350562957	0.031201475	-0.0327457844	-0.1205821607	0.09715338	-0.1314387478	0.1809044179	0.104960671	-0.0101910081	0.2004127074	0.132949773	-0.0033075246	0.1602679284	0.0622620071	0.1235452254	-0.0577303219	0.0049991381	0.1012645982	-0.1093271468	-0.042691304	-0.1302776961	-0.1066919472	-0.122540729	0.0272096081	0.1736151288	0.0407667884	-0.2577909313	0.00131748	0.0127130518	0.074436554	-0.1619713623	-0.0529058972	-0.0575639145	-0.0685560586	0.0452696058	-0.0917920526	-0.0551447324	-0.0558365177	0.0717593905	0.008761875	0.0712309009	-0.1820441649	0.1197532784	0.2488856508	0.1493854108	-0.1192684439	-0.0599681323	0.0279163597	0.0062631059	-0.0256663918	0.1297908185	0.1269449045	-0.00354604	3.149999999999941e-06	1.25743996816e-05	9.922499999999629e-12	-0.0638051	-0.0150795	0.00407109078601	0.00022739132025	-0.0631246	-0.0162483	0.00026400725289	0.00398471512516	-0.00231525	0.00016239	5.3603825625e-06	2.6370512100000036e-08	8.62952e-05	0.0	0.0	7.44686154304e-09	0.00115577	0.0	0.0	1.3358042929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8381.010639789547	-0.6944094634109206	0.4822045028746426	70241339.3442656	13831.6115886244	-21.80957053814018	475.6573670581121	191313479.1385688	9058.258664068531	-2.896028811821452	8.386982878899971	82052050.0251726	9499.128829289017	8617.448519295913	1.30463	24.199699	0.031811077	0.0178972	-0.0462697263	0.0148157438	-0.0358279938	0.067339654	-0.2246155882	-0.0169921723	-0.0361956839	0.0094582289	0.2626109352	0.0911227409	-0.0112002567	0.175842366	-0.0372516012	0.0404482612	0.0963597246	-0.0294860974	0.0214987	0.0802271768	-0.0112518391	0.0922956101	-0.0418204896	-0.1795674659	0.177603582	0.0358068424	0.1190414412	0.0743715448	-0.1139676734	0.135497184	-0.0022357422	0.1294301646	-0.0099367131	0.0393778749	0.1648387328	-0.0528139197	-0.0489702559	-0.0472394757	-0.0709277113	-0.1142954546	-0.0447796001	0.0718887239	-0.029469998	-0.0578341109	-0.0304736889	0.1022738862	-0.0280627129	-0.0264706715	0.0347752911	0.1635185512	0.0295917623	0.0245796936	0.2017453376	0.0151216723	-0.0899620082	0.1929651658	-0.0474933005	0.0412184564	-0.0363269406	0.0577299083	0.0615613425	0.1005243617	-0.0566527843	-0.2001126532	0.0102486292	0.1163856533	-0.0964179048	-0.0488115788	0.0374870774	-0.0812228506	-0.1852056934	0.2282689909	0.0107691475	0.100288871	-0.1012261123	0.0990970598	0.0117847114	-0.0862123275	0.0772725186	-0.038430609	-0.0875090136	-0.0929631383	0.1186420774	0.0962155987	-0.0428728691	0.0707380634	0.0187868756	-0.0291132708	0.1559123111	0.0967512541	0.0373622643	0.021966438	-0.151754113	0.058231064	-0.2364269585	0.038962369	-0.128988227	0.0631836352	0.1054991702	0.0303005022	-0.0064325082	-0.1380665462	0.0526470437	-0.1111905283	0.1094435454	0.0878738755	-0.0402226905	0.0727093335	-0.035911024	-0.0943844305	-0.0104356111	-0.2164914204	0.0057321	-0.1410637481	-0.0410591794	-0.0205326466	-0.0054471749	-0.0150869385	-0.0982640979	0.0239963678	0.012295123	-0.0821593012	-0.0372915658	-0.0327087135	0.0103863657	0.0935121856	-0.0156127985	0.1312631622	0.1033502353	0.2269344511	0.031203409	-0.0129987485	0.0088199848	0.2727930104	-0.1781173489	0.1293209226	0.125082403	-0.000622813	0.002923227	3.8789603296900006e-07	8.545256093529001e-06	-0.0485892	0.0152159	0.00236091035664	0.00023152361281	-0.0602205	0.0029040999999999	8.433796809999999e-06	0.00362650862025	-0.00227395	4.130000000000019e-05	5.170848602499999e-06	1.7056900000000159e-09	8.62952e-05	0.0	0.0	7.44686154304e-09	0.000981713	-0.000174057	3.029583924900001e-08	9.63760414369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8385.460437778907	4.449797989360377	19.80070214611565	70315946.75355522	13822.40625507686	-9.20533354754116	84.7381657214867	191058914.68038788	9069.2391316718	10.980467603269062	120.57066878644144	82251098.42744707	9506.959784035826	8513.902141497685	1.131479	20.987902	0.059817447	0.031388	-0.0468186675	0.0146743267	0.0098340253	0.136421283	-0.1198726505	-0.0778889366	-0.0119366069	0.1962157273	0.1727896055	0.0625689823	0.0260731113	0.0990476604	-0.015843186	-0.0352213032	-0.0220116114	-0.1995724096	0.0597515456	-0.078592943	0.0387705412	0.0478131697	-0.0149872642	-0.0616583254	0.1928790756	0.0195046608	0.0896730281	-0.1486143497	-0.1080088302	-0.0380429148	-0.0377292457	0.0825464233	0.1198024166	0.000891237	-0.0305625033	-0.0181662597	0.0287752905	-0.1487293857	0.1090847374	-0.0269784384	0.0059647424	-0.1959794924	0.0268889474	-0.1414497337	-0.1171636333	0.1769793926	0.1037757286	0.0291884524	-0.0833890158	-0.0135125623	0.0859885142	0.117394236	-0.0646729074	0.0522489	-0.1085318026	0.0720216769	-0.0832658979	-0.2904440715	-0.0760796644	-0.2339709446	-0.0120165729	-0.0573523693	-0.0384445322	0.1233000244	0.09935927	0.0573178666	0.007185603	-0.0306195475	0.0606229169	-0.1048251476	-0.0721757798	0.1857921812	-0.1056299703	-0.0898518283	-0.0370568675	0.0332215323	-0.1227197528	-0.039888102	-0.0536138706	-0.0726067374	0.1004028111	-0.0218156266	-0.041159475	0.0314722207	-0.041550114	0.212938846	-0.3312394896	0.0193227244	0.1488624396	0.0272702229	0.0260887741	-0.038847238	-0.0746050511	0.0116718644	-0.0631563506	0.0617295221	-0.0357560664	-0.0421608862	0.1428661105	-0.2625038328	0.0108176729	0.156921858	0.154560582	0.0321705035	-0.1837350553	0.1338270171	0.0295501822	0.0026523816	0.0247843845	0.1357742669	-0.0523563376	-0.1822055423	0.0282050838	-0.064357844	0.013339642	0.1130334968	-0.0079862775	0.0552462382	-0.0190240941	-0.0268371633	-0.0771222381	0.0445514434	-0.1120933776	-0.0979513369	-0.018109689	0.1734169313	6.55929e-05	-0.1512505483	-0.0859038816	-0.0416904962	0.1017158778	0.0401933028	0.1110935619	0.126328493	-0.0135364677	0.1287577936	0.1228592567	-0.00626431	-0.005641497	3.9241579776100006e-05	3.1826488401009004e-05	-0.0277604	0.0208287999999999	0.00077063980816	0.0004338389094399	-0.0392627	0.0209578	0.00043922938084	0.0015415596112899	-0.00220022	7.372999999999972e-05	4.8409680484e-06	5.436112899999958e-09	8.62952e-05	0.0	0.0	7.44686154304e-09	0.00115577	0.000174057	3.029583924900001e-08	1.3358042929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8400.357780593513	14.897342814605508	221.9308229358784	70566010.84197797	13824.644737257757	2.238482180897336	5.010802474194892	191120802.1113886	9074.621539922364	5.382408250563458	28.970318575733582	82348756.09282294	9515.669688987957	8540.193730809138	0.951383	17.647289	0.0681194462	0.0373462	-0.0529524998	0.015185135	-0.029433265	0.1583003582	-0.1164966553	-0.1585370093	0.0214146058	0.2488655052	0.103947267	-0.0113302398	-0.0241138452	0.0924653914	0.0529803016	-0.0099485426	-0.0929624807	-0.1859180682	-0.0893893738	-0.0192062587	0.0865003518	-0.0191705399	-0.0353822504	-0.1119985613	0.1604506055	0.0868710458	0.068117013	-0.2228339956	-0.0234800067	-0.0923979064	-0.108803555	-0.0517870113	-0.0211994691	0.1038421004	-0.0019633124	0.032159429	0.1241764955	0.0745958139	0.1951824678	0.1179631435	0.0209710717	0.0355744638	0.0106767301	-0.1800593436	-0.049667978	0.0457943221	-0.0946935191	0.0620810457	0.0250834409	0.0798307666	-0.0834268248	0.0646216334	-0.1660122051	-0.1086280705	-0.0435759618	0.0082724957	0.0969204035	0.0518360988	-0.0232366073	0.0764436194	0.0898618194	-0.118528016	0.0537870435	0.103089717	-0.0051384488	-0.1426071734	-0.1435957944	-0.0938631213	0.1001015333	-0.1541850365	-0.079984228	0.0879548456	-0.1022254757	-0.2025831467	-0.0375998457	0.0761767577	-0.0795692919	0.038309451	-0.1258359584	-0.0760583833	0.0768834111	-0.0271300792	-0.0985083529	-0.0224725687	0.0930965451	0.2196775964	0.0024566401	0.1299100173	0.0333614449	-0.0902485846	0.0509541148	0.0457474008	0.0426931717	0.1287629999	0.1249449026	0.1233809621	0.1236835785	-0.0472545571	-0.0478824148	-0.1213430511	-0.0635005884	0.0781200504	0.0661866328	0.0012377357	0.0857372342	0.033026802	-0.0485932936	-0.1662249501	0.0031637276	-0.2225889238	0.1189023529	-0.1738897864	-0.0432024992	-0.011395386	0.017414935	0.1040458417	-0.0059371937	0.0343251568	-0.0238920624	0.0190428652	0.0409960564	0.1914274536	-0.0779016112	0.045443698	-0.0750319521	0.215899269	0.0884523838	-0.2181780648	-0.0218895001	0.1215511795	-0.0440802164	0.057786158	0.091942111	0.1235564119	-0.0549254187	0.1281018373	0.1202818753	1.49862e-05	0.0062792962	2.2458619044e-10	3.942956076733444e-05	-0.0318939	-0.0041335	0.00101722085721	1.7085822250000014e-05	-0.0576529	-0.0183902	0.00033819945604	0.00332385687841	-0.00169443	0.00050579	2.8710930249e-06	2.558235241000001e-07	8.62952e-05	0.0	0.0	7.44686154304e-09	0.0008752309999999	-0.000280539	7.87021305210561e-08	7.66029303360825e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8400.489057842366	0.1312772488527116	0.0172337160663367	70568216.41092932	13849.258555526874	24.613818269117477	605.8400497851411	191801962.53783432	9075.313594459116	0.692054536752039	0.4789394818390792	82361316.83777444	9518.68468777772	8563.043798747429	0.983626	18.245369	0.0310906395	0.0163772	-0.0580440741	-0.0104213873	-0.0084453419	0.1680904455	-0.0810776813	-0.1784159255	0.0638879312	0.2329408415	0.013019513	-0.0186608519	-0.0321761993	-0.0202571114	0.0505530324	0.0177970301	-0.0548267421	-0.1870003036	-0.0539494996	-0.0029757988	0.1116364205	-0.0042123246	-0.0381054896	-0.090210666	0.0709221934	0.0741525937	-0.0113399481	-0.2274946088	0.0109326663	-0.0425652273	0.001468815	-0.1690584843	-0.0925067764	0.0394849195	0.0055697053	0.0485715074	-0.0143047694	0.1329097878	0.079519235	0.1851913427	-0.0238738346	0.0534766439	0.1428139654	-0.0315942857	-0.1317123474	-0.1031435661	0.0054602423	0.0247965497	-0.0446951808	0.0694244031	-0.0156558632	0.0108653216	0.0607308923	0.1140027714	-0.0374839903	-0.10980087	-0.0533257921	-0.0086962212	-0.0691814705	0.0886775596	0.1413063481	-0.0116382436	0.0267801874	-0.1263466619	0.1121044737	-0.0399082903	0.0884343258	-0.0640857597	0.1251149848	-0.1164102143	-0.0083992561	-0.0180003132	-0.0898454108	-0.21534697	0.0569736623	0.0908676556	-0.0296730806	-0.0478509578	-0.131970718	-0.0396696565	0.0323761905	0.0807626068	-0.0871435484	-0.0781202509	0.1237851544	0.0829337395	0.0127427667	0.1860515627	0.0064321538	-0.0153145569	0.0341543121	0.0022326555	0.0222657666	0.0382673374	0.0867782115	-0.105195316	0.0295266734	-0.1485644594	-0.0636852882	0.0950361422	-0.1396935882	-0.08108023	0.1424635017	0.0428818289	0.1068405364	-0.0056014693	0.0405495575	0.0423290916	-0.04901974	-0.0134982549	-0.1585481298	-0.1286469955	-0.0300202161	0.1175277809	0.0921340227	0.0379407784	-0.011556723	0.0440005493	0.0713182185	0.0298491092	0.0223621896	0.1633447122	-0.053639651	-0.0128955745	-0.1303616877	0.2203623474	0.0417528332	-0.2502705394	-0.0384446519	-0.0733449487	-0.0091318371	-0.0364405523	0.0742189096	-0.0839171058	0.0460278498	0.1273535266	0.1173576901	1.42467e-05	-7.395000000000003e-07	2.0296846089e-10	5.468602500000004e-13	-0.0278126	0.0040813	0.00077354071876	1.6657009690000023e-05	-0.044083	0.0135699	0.00018414218601	0.0019433108889999	-0.00155506	0.00013937	2.4182116036000003e-06	1.94239969e-08	8.62952e-05	0.0	0.0	7.44686154304e-09	0.000745827	-0.0001294039999999	1.6745395215974117e-08	5.56257913929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
