file,question_text,iti,response,condition_type,thisN,thisTrialN,thisRepN,resp_trial.keys,resp_trial.corr,trial_list.thisRepN,trial_list.thisTrialN,trial_list.thisN,trial_list.thisIndex,thisRow.t,notes,piloting,indicator_start.started,start_indicator.started,start_resp.started,indicator_start.stopped,start_resp.keys,start_resp.rt,start_resp.duration,audio.started,audio_trial.started,text_4.started,audio_trial.stopped,text_4.stopped,audio.stopped,question.started,question_trial.started,resp_trial.started,question_trial.stopped,resp_trial.stopped,question.stopped,trial_list.resp_trial.keys,trial_list.resp_trial.corr,break_3.started,text_3.started,text_3.stopped,break_3.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,False,0.02634905400009302,0.06257505200005653,0.06257505200005653,2.3592921599999954,5,2.237038572000074,None,,,,,,,,,,,,,,,,,,,001,01,2026-04-28_14h41.05.232,lobule9,,2026.1.3,59.944626151628306,2026-04-28 14h41.06.042007 +0200,
audios/coh1.mp3,"Was the story about a woman? Press the left arrow key for no, or the right arrow key for yes.",2,2,coh,0,0,0,None,0,0,0,0,7,2.5770997879999413,,,,,,,,,,2.5447791650001363,2.549297833333397,2.5770997879999413,8.045051454000031,8.595229806000134,8.559754008000027,8.580764306999981,9.36113312800012,9.36113312800012,12.374541465999982,12.374541465999982,12.357678235000094,None,0,12.357793452000124,12.374541465999982,14.428695542000014,14.344901772999947,001,01,2026-04-28_14h41.05.232,lobule9,,2026.1.3,59.944626151628306,2026-04-28 14h41.06.042007 +0200,
audios/coh13.mp3,"Was the story about a woman? Press the left arrow key for no, or the right arrow key for yes.",2,2,coh,1,1,0,,,0,1,1,14,14.428695542000014,,,,,,,,,,14.393350758999986,14.394620706000115,14.428695542000014,,,,,,,,,,,,,,,,,,,,,,,,
